symbol,hypothesis_id,session_date,timestamp,diagnostic,sweep_depth_ticks,scenario,equity_before_session,direction,actual_quantity
QQQ,HYP-FCR-03,2023-12-13,2023-12-13T16:55:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,1006.6834448300167,,
QQQ,HYP-FCR-03,2023-12-22,2023-12-22T16:35:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,1006.1322228100169,,
QQQ,HYP-FCR-03,2024-01-04,2024-01-04T19:50:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,996.6047178100168,,
QQQ,HYP-FCR-03,2024-02-01,2024-02-01T15:50:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.009999999997489795,baseline,996.7995038300178,,
QQQ,HYP-FCR-03,2024-05-15,2024-05-15T14:15:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,982.2018275300189,,
QQQ,HYP-FCR-03,2024-05-20,2024-05-20T14:30:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,985.5901685300191,,
QQQ,HYP-FCR-03,2024-05-21,2024-05-21T14:10:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,984.1881185500191,,
QQQ,HYP-FCR-03,2024-06-06,2024-06-06T14:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,975.8354785500192,,
QQQ,HYP-FCR-03,2024-06-06,2024-06-06T18:15:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.9900000000016007,baseline,975.8354785500192,,
QQQ,HYP-FCR-03,2024-07-15,2024-07-15T14:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,966.9436380100195,,
QQQ,HYP-FCR-03,2024-07-23,2024-07-23T14:45:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,971.9529220100197,,
QQQ,HYP-FCR-03,2024-11-08,2024-11-08T15:35:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,947.353969920022,,
